distric_code,district_name,region_code,region_name,center_code,center_name
3,Ben Arous,1030,Fouchana,1293,E.P.EL MAARRI FOUCHANA 2 EL HADHAB
3,Ben Arous,1030,Fouchana,1290,E.P. C.EZZITOUNE FOUCHANA CITE MOSTAKBEL
3,Ben Arous,1030,Fouchana,1291,E.P.FOUCHANA 3 CITE MOSTAKBEL
3,Ben Arous,1030,Fouchana,1296,E.P.El Amal 2 - CITE HEDHAB
3,Ben Arous,1030,Fouchana,1297,E.P.MGHIRA MARKEZ
3,Ben Arous,1030,Fouchana,1294,E.P.CITE EL HIDHAB FOUCHANA
3,Ben Arous,1030,Fouchana,1295,E.P.CITE EL AMEL 1 CITE ELHIDAB
3,Ben Arous,1031,Mornag,1304,E.P.AV.BOURGUIBA CEBALET MOR
3,Ben Arous,1031,Mornag,1305,E.P.EL ALALGUA MORNAG
3,Ben Arous,1031,Mornag,1306,E.P.CITE JEBER MORNAG
3,Ben Arous,1031,Mornag,1307,E.P. CITE JARDINS SEBALET2  MORNAG OUEST
3,Ben Arous,1031,Mornag,1326,E.P.SIDI MESSAOUD
3,Ben Arous,1031,Mornag,1327,E.P.MORNAG RISSALA -MORNAG
3,Ben Arous,1031,Mornag,1324,E.P.SIDI SAAD
3,Ben Arous,1031,Mornag,1325,E.P.SONDAJ -ESSALEM
3,Ben Arous,1031,Mornag,1328,E.P.TARHOUNA ERRISSALA
3,Ben Arous,1031,Mornag,1329,E.P.FARCH ANNABI -OUDHNA
3,Ben Arous,1031,Mornag,1308,E.P.EL HANA -MORNAG OUEST
3,Ben Arous,1031,Mornag,1309,E.P.KHELIDIA
3,Ben Arous,1031,Mornag,1321,E.P.ZOUAAOUINE Ain RAGUED
3,Ben Arous,1031,Mornag,1322,E.P.EL GONNA
3,Ben Arous,1031,Mornag,1317,E.P.ABABSA - SIDI SALEM
3,Ben Arous,1031,Mornag,1316,E.P.SIDI SALEM EL GARSI
3,Ben Arous,1031,Mornag,1315,E.P.AHMED ZAIED -JEBEL RESSAS
3,Ben Arous,1031,Mornag,1314,E.P.CITE TAYARANE Jbel Rsaas
3,Ben Arous,1031,Mornag,1313,E.P.JEBEL RESSAS
3,Ben Arous,1031,Mornag,1312,E.P.CITE MATRI ZAOUIA 2 - ZAOUIA
3,Ben Arous,1031,Mornag,1311,E.P.ZAOUIET MORNAG 1 - ZAOUIA
3,Ben Arous,1031,Mornag,1310,E.P.BIR JEDID
3,Ben Arous,1031,Mornag,1334,E.P.BORJ SOUKI - EL kASSIBI
3,Ben Arous,1031,Mornag,1331,E.P.OUEDHNA MHAMDIA
3,Ben Arous,1031,Mornag,1330,E.P.EL KHARROUBA OUDHNA
3,Ben Arous,1031,Mornag,1319,E.P.MERGHENNA MORNEG -ELKBOUTI
3,Ben Arous,1031,Mornag,1318,E.P.BAKBAKA -KABOUTI
3,Ben Arous,1031,Mornag,1333,E.P.EL KSIBI MORNAG
3,Ben Arous,1031,Mornag,1323,E.P.OUZRA SIDI SAAD
3,Ben Arous,1031,Mornag,1332,E.P.CITE SEBELET ECHIKH OUDHNA
3,Ben Arous,1031,Mornag,1320,E.P.AIN RACCADE
4,Ariana,1038,Sidi Thabet,1421,E.P.KHADIJA M'BARKA 2 -MONGI SLIM
4,Ariana,1038,Sidi Thabet,1420,E.P.BEJAOUA 2 BEJAOUA
4,Ariana,1038,Sidi Thabet,1423,E.P.CEBBALET BEN AMMAR
4,Ariana,1038,Sidi Thabet,1422,E.P.M'BARKA 1  MONGI SLIM
4,Ariana,1038,Sidi Thabet,1425,E.P.EL JEBBESS CEBBALET BEN AMMAR
4,Ariana,1038,Sidi Thabet,1424,E.P.EL BOKRI CEBBALET B.AMMAR
4,Ariana,1038,Sidi Thabet,1426,E.P.CHORFECH 24 sidi thabeut CHORFECH
4,Ariana,1038,Sidi Thabet,1418,E.P.SIDI THABET 1
4,Ariana,1038,Sidi Thabet,1419,E.P.SIDI THABET 2
4,Ariana,1039,Kalâat el-Andalous,1434,E.P.BOUHNACHE
4,Ariana,1039,Kalâat el-Andalous,1435,E.P.ENNAHLI
4,Ariana,1039,Kalâat el-Andalous,1432,E.P.PONT DE BIZERTE
4,Ariana,1039,Kalâat el-Andalous,1427,E.P.AV.BOURGUIBA KALAAT ANDLOUS 1 (EST)
4,Ariana,1039,Kalâat el-Andalous,1430,E.P.SIDI AISSA KALAAT ANDLOUS 4 (OUEST)
4,Ariana,1039,Kalâat el-Andalous,1431,E.P.MOUROUJ KALAAT ANDLOUS OUEST
4,Ariana,1039,Kalâat el-Andalous,1429,E.P.KALAAT ANDLOUS 3 KALAAT ANDLOUS EST
4,Ariana,1039,Kalâat el-Andalous,1428,E.P.KALAAT ANDLOUS 2 KALAAT ANDLOUS EST
4,Ariana,1039,Kalâat el-Andalous,1433,E.P.BORJ YOUSSEF BOUHNACH
4,Ariana,1033,Ariana Ville,1348,E.P.SIDI JEBALI ARIANA VILLE
4,Ariana,1033,Ariana Ville,1349,E.P.HABIB THAMEUR ARIANA
4,Ariana,1033,Ariana Ville,1343,E.P.B.LA LIBERTE ARIANA NEUVE
4,Ariana,1033,Ariana Ville,1344,E.P.RIADH El ANDALOUS  Ariana SUP
4,Ariana,1033,Ariana Ville,1345,E.P.ARIANA RTE DE BIZERTE ARIANA SUP
4,Ariana,1033,Ariana Ville,1346,E.P.ARIANA SUPRIEURE
4,Ariana,1033,Ariana Ville,1347,E.P.BORJ TOURKI ARIANA SUP
4,Ariana,1033,Ariana Ville,1359,E.P.EL MENZAH 7 Ennasr 1
4,Ariana,1033,Ariana Ville,1358,E.P.RUE FERDOUS -CITE TAAMIR
4,Ariana,1033,Ariana Ville,1353,COLLEGE  MENZEH 5
4,Ariana,1033,Ariana Ville,1352,E.P.MENZAH 5/1 AV. D'AFRIQUE
4,Ariana,1033,Ariana Ville,1351,E.P.ARIANA F HACHED
4,Ariana,1033,Ariana Ville,1350,E.P.TUNISIE INTERNATIONALE ARIANA VILLE
4,Ariana,1033,Ariana Ville,1357,E.P.CITE ETTAAMIR 1 ARIANA
4,Ariana,1033,Ariana Ville,1356,E.P.CITE ENNOUR ARIANA TAAMIR
4,Ariana,1033,Ariana Ville,1355,COLLEGE  MENZEH 6
4,Ariana,1033,Ariana Ville,1354,E.P.RUE BILEL EL MENZAH 6
4,Ariana,1033,Ariana Ville,1364,Lycée cité Ennasr -Ennasr2
4,Ariana,1033,Ariana Ville,1362,E.P.CITE ENNASR
4,Ariana,1033,Ariana Ville,1363,COLLEGE  RIADH NASSER ARIANA NASSER 2
4,Ariana,1033,Ariana Ville,1360,E.P.El MENZAH 8 ennasr1
4,Ariana,1033,Ariana Ville,1361,E.P.RIADH ENNASR2
4,Ariana,1036,Raoued,1400,E.P.BORJ TOUIL
4,Ariana,1036,Raoued,1401,E.P. C. CHAKER KALAATANDALOU - BORJTOUIL
4,Ariana,1036,Raoued,1399,E.P.CITE LA COLOMBE RAOUED
4,Ariana,1036,Raoued,1398,E.P.RAOUED ARIANA
4,Ariana,1036,Raoued,1397,E.P.JAAFER NORT RAOUED
4,Ariana,1036,Raoued,1396,Lycée El Wafa Rte Raoued Ariana Ghazela
4,Ariana,1036,Raoued,1395,COLLEGE  CITE EL GHAZELA ARIANA
4,Ariana,1036,Raoued,1394,E.P.EL FARABI CITE EL GHAZALA
4,Ariana,1036,Raoued,1393,E.P.ABOULKACEM CHEBBI GHAZALA
4,Ariana,1036,Raoued,1392,E.P. IMAM SAHNOUN CITE GHAZALA
4,Ariana,1036,Raoued,1391,E.P.JAAFAR 2 JAAFAR
4,Ariana,1036,Raoued,1390,E.P.JAAFAR 1 JAAFAR
4,Ariana,1037,La Soukra,1414,Collége Borj Louzir
4,Ariana,1037,La Soukra,1417,E.P.EN'KHILETTE ETTAMIR
4,Ariana,1037,La Soukra,1415,E.P.CITE NASSIM
4,Ariana,1037,La Soukra,1410,E.P.CITE EL HEDI NOUIRA BORJ LOUZIR
4,Ariana,1037,La Soukra,1409,E.P.CHOUTRANA
4,Ariana,1037,La Soukra,1408,E.P.CITE SAHLI ROTE SOUKRA
4,Ariana,1037,La Soukra,1416,E.P.EL MANSOURA NASSIM
4,Ariana,1037,La Soukra,1411,E.P.B.LOUZIR CITE ETTAAMIR 5 B.LOUZIR
4,Ariana,1037,La Soukra,1403,E.P.SIDI FRAJ SOUKRA
4,Ariana,1037,La Soukra,1402,E.P.SOUKRA POSTE
4,Ariana,1037,La Soukra,1412,E.P.CITE SAHHA . B. LOUZIR
4,Ariana,1037,La Soukra,1413,E.P.CITE BEHI LADGHAM BORJ LOUZIR
4,Ariana,1037,La Soukra,1407,E.P.DAR FADHAL 2
4,Ariana,1037,La Soukra,1406,E.P.DAR FADHAL 1
4,Ariana,1037,La Soukra,1405,E.P.EZZOUEIDIA SOUKRA
4,Ariana,1037,La Soukra,1404,E.P.SIDI SOUFIANE -SOUKRA
4,Ariana,1034,Mnihla,1371,E.P. ENNASR 3 MNIHLA
4,Ariana,1034,Mnihla,1370,E.P.JOUMHOURIA  1 MNIHLA
4,Ariana,1034,Mnihla,1372,E.P.EL HADEIK MNIHLA
4,Ariana,1034,Mnihla,1366,E.P.CITE NASR 1 PAR MNIHLA
4,Ariana,1034,Mnihla,1367,E.P.CITE NASR 2 PAR MNIHLA
4,Ariana,1034,Mnihla,1373,E.P.ER'RAFEHA MNIHLA
4,Ariana,1034,Mnihla,1365,E.P.EL MNIHLA
4,Ariana,1034,Mnihla,1375,E.P.OUED ERROUMI 1
4,Ariana,1034,Mnihla,1374,E.P.SANHAJI Mnihla -RAFEHA
4,Ariana,1034,Mnihla,1377,E.P.OUED ERROUMI 3 BASSATINE
4,Ariana,1034,Mnihla,1376,E.P.OUED ERROUMI 2 EL BASATINE
4,Ariana,1034,Mnihla,1378,E.P.EL BASSATINE
4,Ariana,1034,Mnihla,1368,E.P.IBN SINA MNIHLA
4,Ariana,1034,Mnihla,1369,E.P.LA REPUBLIQUE 2 MNIHLA
4,Ariana,1035,Ettadhamen,1384,E.P.CITE TADHAMON 2 -18 JANVIER
4,Ariana,1035,Ettadhamen,1388,E.P.Taieb M'HIRI CITE ETADHAMEN
4,Ariana,1035,Ettadhamen,1389,E.P.CITE TADHAMON 4 -14 JANVIER
4,Ariana,1035,Ettadhamen,1379,E.P.CITE TADHAMON 1
4,Ariana,1035,Ettadhamen,1385,E.P.CITE TADHAMON 2 MARS 34 18 JANVIER
4,Ariana,1035,Ettadhamen,1386,E.P.18 JANV. 52 CITE THADHAM 18 JANVIER
4,Ariana,1035,Ettadhamen,1387,E.P.14 JANVIER TADHAMON -2 MARS
4,Ariana,1035,Ettadhamen,1380,E.P.CITE TADHAMON 1 BIS
4,Ariana,1035,Ettadhamen,1381,E.P.CITE TADHAMON 5 CITE TADHAMON
4,Ariana,1035,Ettadhamen,1382,E.P.CITE TADHAMEN 4 BIS
4,Ariana,1035,Ettadhamen,1383,E.P.TADHAMON 3 -9 AVRIL
5,Manouba,1043,Borj El Amri,1472,E.P.MENZEL HABIB BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1473,E.P.ENFAIDH MENZEL HABIB BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1470,E.P.INTILAKA BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1471,E.P.EL HAFSIA BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1469,E.P.LA REPUBLIQUE BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1477,E.P.MSAADINE BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1474,E.P.DRIJA MENZEL HABIB BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1475,E.P.BORJ NOUR BORJ EL AMRI
5,Manouba,1043,Borj El Amri,1476,E.P.BIR TOUIL BORJ EL AMRI
5,Manouba,1042,Mornaguia,1458,E.P.CITE ESSADA MORNAGUIA
5,Manouba,1042,Mornaguia,1460,E.P.CITE 02 MARS 34  MORNAGUA
5,Manouba,1042,Mornaguia,1457,E.P.MORNAGUIA 1 MORNAGUIA
5,Manouba,1042,Mornaguia,1468,E.P.CITE El BASSATINE
5,Manouba,1042,Mornaguia,1465,E.P.GHADHAOUNIA MORNAGUIA - HAMIM
5,Manouba,1042,Mornaguia,1464,E.P.HAMAIEM MORNAGUIA
5,Manouba,1042,Mornaguia,1467,E.P.KSAR HADID MORNAGUIA
5,Manouba,1042,Mornaguia,1466,E.P.TEBOULTECH BASSETIN
5,Manouba,1042,Mornaguia,1461,E.P.BOUROGBA MORNAGUIA
5,Manouba,1042,Mornaguia,1459,E.P.ENNASR MORNAGUIA
5,Manouba,1042,Mornaguia,1463,E.P.SIDI ALI HATTAB MORNAGUIA
5,Manouba,1042,Mornaguia,1462,E.P.FEJJET KHEMAKHEM ELFEJA
5,Manouba,1041,Djedeida,1454,E.P.MANSOURA  2 JEDEIDA
5,Manouba,1041,Djedeida,1455,E.P.EZZEHRA JEDEIDA
5,Manouba,1041,Djedeida,1456,E.P.HABIBIA ROUTE JEDEIDA
5,Manouba,1041,Djedeida,1447,E.P.EL FAOUZ JEDEIDA ANCIEN VILLAGE
5,Manouba,1041,Djedeida,1446,E.P.CITE ENNAJET JEDEIDA ANCIEN VILLAGE
5,Manouba,1041,Djedeida,1445,E.P.CITE RADIO JEDEIDA ANCIEN VILLAGE
5,Manouba,1041,Djedeida,1444,E.P.ANCIENNE JEDEIDA
5,Manouba,1041,Djedeida,1450,E.P.DHENIBA  JEDEIDA - HACHED
5,Manouba,1041,Djedeida,1451,E.P.NOUVELLE CHAOUAT CHAOUAT
5,Manouba,1041,Djedeida,1452,E.P.El MAAFRINE CHOUAT JEDEIDA
5,Manouba,1041,Djedeida,1453,E.P.MANSOURA 1 JEDEIDA
5,Manouba,1041,Djedeida,1449,E.P.SIDI SALEM EL TABASSI
5,Manouba,1041,Djedeida,1448,E.P.JEDEIDA NOUV.VILLAGE HACHED
5,Manouba,1040,El Batan,1436,E.P. 2 MARS BATHAN
5,Manouba,1040,El Batan,1437,E.P.EL HOUDA ELBATAN
5,Manouba,1040,El Batan,1438,E.P.EZZOUITINA ROUTE ELBATAN
5,Manouba,1040,El Batan,1439,E.P.BORJ TOUMI BATTAN
5,Manouba,1040,El Batan,1443,E.P.TOUNGAR  -LAAROUSSIA ELBATAN
5,Manouba,1040,El Batan,1442,E.P.AROUSSIA BATHAN
5,Manouba,1040,El Batan,1441,E.P.MEHARINE ELBATAN
5,Manouba,1040,El Batan,1440,E.P.MAHFOURA P BATHAN
5,Manouba,1047,Oued Ellil,1524,E.P.CHEBBAOU  OUED  ELIL NAJET
5,Manouba,1047,Oued Ellil,1525,E.P.EL FATH OUED ELIL - NAJET
5,Manouba,1047,Oued Ellil,1526,E.P.NAJET OUED ELIL
5,Manouba,1047,Oued Ellil,1527,E.P.EL HANAYA OUED ILIL -SANHEJA
5,Manouba,1047,Oued Ellil,1520,E.P. ERRIADH -Zone F
5,Manouba,1047,Oued Ellil,1518,E.P.CITE NASSIM PAR SAIDA OUED ELIL
5,Manouba,1047,Oued Ellil,1522,E.P.CITE EL OUARD 1  OUED  ELIL
5,Manouba,1047,Oued Ellil,1523,E.P.CITE EL OUARD 2 OUED ELIL
5,Manouba,1047,Oued Ellil,1515,E.P.EL HOUDA  OUED  ELIL
5,Manouba,1047,Oued Ellil,1519,E.P.ESSAIDA II OUED ELIL
5,Manouba,1047,Oued Ellil,1517,E.P.ESSAIDA I ESSAIDA OUED  ELIL
5,Manouba,1047,Oued Ellil,1516,E.P.ER RACHED OUED ELIL
5,Manouba,1047,Oued Ellil,1528,E.P.EL GOUBAA 1
5,Manouba,1047,Oued Ellil,1529,E.P.EL KOBAA  2 OUED ELIL
5,Manouba,1047,Oued Ellil,1521,E.P.EL EZDIHAR OUED ILIL - CITE EL OUARD
5,Manouba,1046,La Manouba,1503,E.P.RUE MUNICIPALITE MANOUBA
5,Manouba,1046,La Manouba,1506,E.P.IMEM SAHNOUN MANOUBA
5,Manouba,1046,La Manouba,1507,E.P.EL OUKHOUA  -SIDI AMOR MANOUBA
5,Manouba,1046,La Manouba,1504,E.P.CITE DES ORANGERS MANOUBA
5,Manouba,1046,La Manouba,1505,E.P.ABOU EL KASEM CHEBBI MANOUBA
5,Manouba,1046,La Manouba,1514,E.P.3 AOUT DENDEN SUD DENDEN
5,Manouba,1046,La Manouba,1508,E.P.HACHED CITE BOUSTIL MANOUBA
5,Manouba,1046,La Manouba,1509,E.P.IFFA DENDEN
5,Manouba,1046,La Manouba,1511,E.P.TOUFOULA DENDEN
5,Manouba,1046,La Manouba,1510,E.P.KHAZNADAR
5,Manouba,1046,La Manouba,1513,E.P.MANOUBA CENTRE 2 ELAMAL
5,Manouba,1046,La Manouba,1512,E.P.CITE HASSEN DENDEN KSAR SAID
5,Manouba,1045,Tebourba,1502,E.P.CHOUIGUI TEBOURBA
5,Manouba,1045,Tebourba,1500,E.P.KEIREDDINE TBORBA
5,Manouba,1045,Tebourba,1490,E.P.IBN KHALDOUN TEBOURBA LA MEDINA
5,Manouba,1045,Tebourba,1491,E.P.HAOUARIA  -ELANSARINE TEBOURBA
5,Manouba,1045,Tebourba,1492,E.P.AIN EL KARMA  -ELANSARINE TEBOURBA
5,Manouba,1045,Tebourba,1493,E.P.EDKHILA TEBOURBA
5,Manouba,1045,Tebourba,1494,E.P.MELLAHA TEBOURBA
5,Manouba,1045,Tebourba,1495,E.P.2 MARS 1934 TEBOURBA
5,Manouba,1045,Tebourba,1496,E.P.CITE IRRIMEL TEBOURBA
5,Manouba,1045,Tebourba,1497,E.P.14 JAN TBORBA
5,Manouba,1045,Tebourba,1498,E.P.CITE NOUV. 1 TEBOURBA
5,Manouba,1045,Tebourba,1499,E.P.GAMRIANE TBORBA
5,Manouba,1045,Tebourba,1489,E.P.ECHABBI TEBOURBA LA MEDINA
5,Manouba,1045,Tebourba,1488,E.P.RUE  THAMEUR TEBOURBA VILLE
5,Manouba,1045,Tebourba,1501,E.P.BIR EZZITOUN TEBOURBA -ERRAJA
5,Manouba,1044,Douar Hicher,1483,E.P.MAARIFA 2 K. IBN WALID DOUAR HICHER
5,Manouba,1044,Douar Hicher,1482,E.P.ETTAKADOM 1 D HICHER
5,Manouba,1044,Douar Hicher,1481,E.P.MAARIFA1 KH. IBNELWALID DOUAR HICHER
5,Manouba,1044,Douar Hicher,1480,E.P.CHAKER 2 DOUAR HICHER
5,Manouba,1044,Douar Hicher,1487,E.P.CITE DES JEUNES D HICHER
5,Manouba,1044,Douar Hicher,1486,E.P.ETTAKADOM 2 RIADH DOUAR HICHER
5,Manouba,1044,Douar Hicher,1485,E.P.RIADH 2  DOUAR HICHER
5,Manouba,1044,Douar Hicher,1484,E.P.RIADH 1 DOUAR HICHER
5,Manouba,1044,Douar Hicher,1478,E.P.EL GHAZALI -DOUAR HICHER
5,Manouba,1044,Douar Hicher,1479,E.P.CHAKER 1 DOUAR HICHER
6,Jendouba,1050,Jendouba Sud,1588,E.P.MELGA
6,Jendouba,1050,Jendouba Sud,1589,E.P.ETTATAOUAR
6,Jendouba,1050,Jendouba Sud,1582,E.P. ENNOUR JENDOUBA
6,Jendouba,1050,Jendouba Sud,1583,E.P.EL FAOUZ - ENNOUR
6,Jendouba,1050,Jendouba Sud,1580,E.P.IBN KHALDOUN JENDOUBA
6,Jendouba,1050,Jendouba Sud,1581,E.P.FAIZ JENDOUBA
6,Jendouba,1050,Jendouba Sud,1586,E.P.MUTHUL -SAADA
6,Jendouba,1050,Jendouba Sud,1587,E.P.SAADA
6,Jendouba,1050,Jendouba Sud,1584,E.P.BEL HASSEN DRISSI - ENNOUR
6,Jendouba,1050,Jendouba Sud,1585,E.P.EL HADAYEK JENDOUBA NOUR
6,Jendouba,1050,Jendouba Sud,1595,E.P.AIN KRIMA
6,Jendouba,1050,Jendouba Sud,1594,E.P.GHRAGHIZ - EL ITHA
6,Jendouba,1050,Jendouba Sud,1597,E.P.MAALLA
6,Jendouba,1050,Jendouba Sud,1596,E.P.SIDI EL HEMISSI AIN KRIMA
6,Jendouba,1050,Jendouba Sud,1591,E.P.AZIMA SOUK ESSEBT
6,Jendouba,1050,Jendouba Sud,1590,E.P.ERRACHED JENDOUBA
6,Jendouba,1050,Jendouba Sud,1593,E.P.TRAYDIA - EL ITHA
6,Jendouba,1050,Jendouba Sud,1592,E.P.AITHA
6,Jendouba,1050,Jendouba Sud,1599,E.P.ELFEJR ALJADID - JRIF KEBLI
6,Jendouba,1050,Jendouba Sud,1598,E.P.JERIF EL GUEBLI
6,Jendouba,1050,Jendouba Sud,1600,E.P.SOUK ESSEBT EL AZIMA
6,Jendouba,1050,Jendouba Sud,1579,E.P.PLACE DES MARTYRS JENDOUBA
6,Jendouba,1050,Jendouba Sud,1578,E.P.RUE TAIB M'HIRI JENDOUBA
6,Jendouba,1050,Jendouba Sud,1577,E.P.AV.BOURGUIBA JENDOUBA
6,Jendouba,1050,Jendouba Sud,1576,E.P.AB.KACEM CHEBBI JENDOUBA
6,Jendouba,1050,Jendouba Sud,1575,E.P. ZAGHADIA
6,Jendouba,1050,Jendouba Sud,1574,E.P.AVICENNE JENDOUBA  ZGHADIA
6,Jendouba,1051,Jendouba Nord,1618,E.P.AIN EL KRARIB - CHEMTOU
6,Jendouba,1051,Jendouba Nord,1619,E.P.OULED AYAR - CHEMTOU
6,Jendouba,1051,Jendouba Nord,1616,E.P.ITEBB - SATFOURA
6,Jendouba,1051,Jendouba Nord,1617,E.P.AIN EL KESSIR CHAMTOU
6,Jendouba,1051,Jendouba Nord,1614,E.P.SATFOURA
6,Jendouba,1051,Jendouba Nord,1615,E.P.CHAFFAI - SATFOURA
6,Jendouba,1051,Jendouba Nord,1612,E.P.TOUAHRIA - BELLAREJIA
6,Jendouba,1051,Jendouba Nord,1613,E.P.EL IRTIAH - BELLAREJIA
6,Jendouba,1051,Jendouba Nord,1610,E.P.SOUANI
6,Jendouba,1051,Jendouba Nord,1611,E.P.BULLAREGIA
6,Jendouba,1051,Jendouba Nord,1623,E.P.SOUK JOMAA
6,Jendouba,1051,Jendouba Nord,1622,E.P.AHWADH EL KARAA - EDDIR
6,Jendouba,1051,Jendouba Nord,1609,E.P.AIN METTOUIA - ESSOUANI
6,Jendouba,1051,Jendouba Nord,1608,E.P.EL KHADHRA
6,Jendouba,1051,Jendouba Nord,1621,E.P.AIN ZANA - EDDIR
6,Jendouba,1051,Jendouba Nord,1620,E.P.ALI JENDLI DIR
6,Jendouba,1051,Jendouba Nord,1601,E.P.ZAHOUA - EL FERDAOUS
6,Jendouba,1051,Jendouba Nord,1603,E.P.IBN JAZZAR JENDOUBA ferdaouss
6,Jendouba,1051,Jendouba Nord,1602,E.P.ENNASSR CITE ZAHOUA - EL FERDAOUS
6,Jendouba,1051,Jendouba Nord,1605,E.P.CITE H.B.HASSINE
6,Jendouba,1051,Jendouba Nord,1604,E.P.JOUAHRIA EL FARDAOUS
6,Jendouba,1051,Jendouba Nord,1607,E.P.BEN BECHIR ZOUHOUR
6,Jendouba,1051,Jendouba Nord,1606,E.P.SAOUALA - HEDI BEN H'SIN
6,Jendouba,1052,Tabarka,1630,E.P.HENCHIR KHEDHAIRIA - ERRIHAN
6,Jendouba,1052,Tabarka,1631,E.P.EL FEJJA - ERRIHAN
6,Jendouba,1052,Tabarka,1632,E.P.HOUAMDIA
6,Jendouba,1052,Tabarka,1633,E.P.SIDI BADER HOIMDIA
6,Jendouba,1052,Tabarka,1634,E.P.SLAIMIA EL HOUAMDIA
6,Jendouba,1052,Tabarka,1635,E.P.JEBAL ABIADH/OURAHNIA ELHMEM
6,Jendouba,1052,Tabarka,1636,E.P.18 JANVIER ELHAMAM
6,Jendouba,1052,Tabarka,1637,E.P.ESSOUAKI ELHAMEM
6,Jendouba,1052,Tabarka,1638,E.P.HSAINIA ELHAMEM
6,Jendouba,1052,Tabarka,1639,E.P.BOUTERFES -AIN SOBH
6,Jendouba,1052,Tabarka,1644,E.P.EL AGUIBA ENADHOUR
6,Jendouba,1052,Tabarka,1641,E.P.SIDI ASKER ENADHOUR
6,Jendouba,1052,Tabarka,1640,E.P.AIN SOBH
6,Jendouba,1052,Tabarka,1645,E.P.MELLOULA
6,Jendouba,1052,Tabarka,1643,E.P.TAGHZAZ ENADHOUR
6,Jendouba,1052,Tabarka,1647,E.P.FARCH - AIN SNOUSSI
6,Jendouba,1052,Tabarka,1646,E.P.AIN SNOUSSI
6,Jendouba,1052,Tabarka,1627,E.P.EL ARMAL TABARKA
6,Jendouba,1052,Tabarka,1626,E.P.BRIREM - TABARKA
6,Jendouba,1052,Tabarka,1625,E.P.RUE LA DELEGATION - TABARKA
6,Jendouba,1052,Tabarka,1624,E.P.AVENUE BOURGUIBA TABARKA
6,Jendouba,1052,Tabarka,1629,E.P.MERKEZ JABALLAH - ERRIHAN
6,Jendouba,1052,Tabarka,1628,E.P.EL BASATINE TBARKA
6,Jendouba,1052,Tabarka,1649,E.P.SIDI GUOUIDER ENNADHOUR-AIN SNOUSSI
6,Jendouba,1052,Tabarka,1648,E.P.SIDI ROMDHANE AIN SNOUSSI
6,Jendouba,1052,Tabarka,1642,E.P.SIDI ROUINE -NADHOUR
6,Jendouba,1053,Aïn Draham,1673,E.P.ROUEI TAKMA
6,Jendouba,1053,Aïn Draham,1658,E.P.SIDI MHEMED EL ATATFA
6,Jendouba,1053,Aïn Draham,1659,E.P.SRA RABAH ATATFA
6,Jendouba,1053,Aïn Draham,1678,E.P.SIDI YOUSSEF - AIN SALEM
6,Jendouba,1053,Aïn Draham,1679,E.P.OUED EZZANE
6,Jendouba,1053,Aïn Draham,1652,E.P.PLACE DE LA DELEGATION -AIN DRAHIM
6,Jendouba,1053,Aïn Draham,1653,E.P.2 MARS 34  AIN DRAHEM
6,Jendouba,1053,Aïn Draham,1650,E.P.AV.BOURGUIBA AIN DRAHEM
6,Jendouba,1053,Aïn Draham,1651,E.P.EL MRIJ AIN DRAHEM
6,Jendouba,1053,Aïn Draham,1670,E.P.OULED ARIDH - SALLOUL
6,Jendouba,1053,Aïn Draham,1671,E.P.ROUAI EL HABIB
6,Jendouba,1053,Aïn Draham,1654,E.P.FEDJ ECHAHARIR  -AIN DRAHIM BANLIEUE
6,Jendouba,1053,Aïn Draham,1655,E.P.AIN EL BIDHA AIN DRAHAM
6,Jendouba,1053,Aïn Draham,1674,E.P.MACHROUA - TAKAMTA
6,Jendouba,1053,Aïn Draham,1675,E.P.OULED DHIFALLAH - TAKAMTA
6,Jendouba,1053,Aïn Draham,1676,E.P.EZZOUITINA  Takama
6,Jendouba,1053,Aïn Draham,1677,E.P.EL MOUAMNIA - AIN SALEM
6,Jendouba,1053,Aïn Draham,1656,E.P.BABOUCHE - OULED SEDRA
6,Jendouba,1053,Aïn Draham,1657,E.P.OULED SEDRA
6,Jendouba,1053,Aïn Draham,1672,E.P.OULED KHEMISSA - ROUII
6,Jendouba,1053,Aïn Draham,1669,E.P.GURAFA SLOUL
6,Jendouba,1053,Aïn Draham,1668,E.P.OULED HELLAL SLOUL
6,Jendouba,1053,Aïn Draham,1667,E.P.ADISSA - KHMAIRIYA
6,Jendouba,1053,Aïn Draham,1666,E.P.ARDH EL KEF - KHMAIRIYA
6,Jendouba,1053,Aïn Draham,1665,E.P.EL FATH BOUHAIRET EZZITOUN khamaria
6,Jendouba,1053,Aïn Draham,1664,E.P.HAMMEM BOURGUIBA KMAIRIA
6,Jendouba,1053,Aïn Draham,1663,E.P.TEBAINIA
6,Jendouba,1053,Aïn Draham,1662,E.P.ISLAH BEN MTIR - TEBAINIA
6,Jendouba,1053,Aïn Draham,1661,E.P.AIN HAMRAYA
6,Jendouba,1053,Aïn Draham,1660,E.P.DAR FATMA - ATATTFA
6,Jendouba,1054,Ghardimaou,1713,E.P.EL BALDA - EL KALAA
